BHID,FROM,TO,AU,AG,CU,LENGTH
139,269.0546102,271.5546102,2.06072,50.89762245,1.38322184,2.5
139,271.5546102,274.0546102,1.16561,34.27194667,0,2.5
139,274.0546102,276.5546102,2.10201,167.1952247,1.50402146,2.5
139,276.5546102,279.0546102,0.6815,53.78868237,0,2.5
139,279.0546102,281.5546102,1.04221,70.90069295,0,2.5
139,281.5546102,284.0546102,0.58685,109.9107741,1.29577549,2.5
139,284.0546102,286.5546102,0.19624,16.92610545,0.36968034,2.5
139,286.5546102,289.0546102,0.9058,68.93644783,0,2.5
139,289.0546102,291.5546102,0.58764,54.21072741,0.95544679,2.5
139,291.5546102,294.0546102,1.6678,31.69393554,0.71861796,2.5
139,294.0546102,296.5546102,1.03215,60.93465122,0,2.5
139,296.5546102,299.0546102,2.30543,89.28786111,0.65937033,2.5
139,299.0546102,301.5546102,3.37795,35.53323903,0,2.5
139,301.5546102,304.0546102,5.42935,186.8318557,0.92428864,2.5
139,304.0546102,306.5546102,6.81408,150.4442326,3.27774417,2.5
139,306.5546102,309.0546102,6.38093,151.7015416,0.90460397,2.5
139,309.0546102,311.5546102,6.48907,96.53682145,0.18964961,2.5
139,311.5546102,314.0546102,3.3155,59.26655382,1.35142123,2.5
139,314.0546102,316.5546102,3.84891,52.02986899,0,2.5
139,316.5546102,319.0546102,4.0793,52.22377578,0.24926166,2.5
139,319.0546102,321.5546102,7.78838,213.8162863,3.4003571,2.5
139,321.5546102,324.0546102,2.99419,59.65330831,1.9369968,2.5
139,324.0546102,324.5365242,2.53031,103.0006263,0.90030618,0.481914
140,0,206.3365479,0,0,0,206.3365479
140,206.3365479,208.7839841,0.90626,24.60856752,0,2.4474362
140,208.7839841,211.2839841,0.50581,81.86183025,0,2.5
140,211.2839841,213.7839841,0.62103,31.05872435,0.43356383,2.5
140,213.7839841,216.2839841,1.8586,18.80876236,1.44666129,2.5
140,216.2839841,218.7839841,1.16025,54.07685534,0,2.5
140,218.7839841,221.2839841,1.18528,36.36086932,0,2.5
140,221.2839841,223.7839841,0.82094,38.02400327,2.06019601,2.5
140,223.7839841,226.2839841,0.41661,17.50780091,1.38909385,2.5
140,226.2839841,228.7839841,1.2941,161.6756796,0,2.5
140,228.7839841,231.2839841,2.15533,89.43268347,0.41140139,2.5
140,231.2839841,233.7839841,2.03158,107.4806549,0.07722493,2.5
140,233.7839841,236.2839841,4.2704,127.3887412,2.57397535,2.5
140,236.2839841,238.7839841,4.76138,164.7466977,2.12542614,2.5
140,238.7839841,241.2839841,5.11021,193.6901558,2.98627081,2.5
140,241.2839841,243.7839841,2.51426,121.0934275,0.26044365,2.5
140,243.7839841,246.2839841,1.05527,32.69755218,1.10037103,2.5
140,246.2839841,248.7839841,1.29046,113.3236036,0.74483685,2.5
140,248.7839841,251.2839841,1.66297,52.69352627,0,2.5
140,251.2839841,253.7839841,0.92575,91.86556139,0.84650642,2.5
140,253.7839841,256.2839841,0.51153,72.70058147,0.75039408,2.5
140,256.2839841,258.7839841,0.26242,0,0,2.5
140,258.7839841,261.2839841,0.43657,24.25380265,0.31209495,2.5
140,261.2839841,263.7839841,0.11313,59.74598647,0,2.5
140,263.7839841,266.2839841,0.42466,10.86614663,0,2.5
140,266.2839841,268.7839841,0.49551,24.10270734,0.26478519,2.5
140,268.7839841,271.2839841,0.90391,38.64162126,0.49805212,2.5
140,271.2839841,273.7839841,2.074,128.873143,0.0467322,2.5
140,273.7839841,276.2839841,3.94065,120.7036463,2.98828665,2.5
140,276.2839841,278.7839841,6.98926,11.38667114,2.70974332,2.5
140,278.7839841,281.2839841,4.48347,89.99332441,2.25638668,2.5
140,281.2839841,283.7839841,4.4335,97.41599729,3.08071183,2.5
140,283.7839841,286.2839841,3.42018,51.91098556,1.24078993,2.5
140,286.2839841,288.7839841,4.06805,93.23887752,1.79521697,2.5
140,288.7839841,291.2839841,3.98183,185.4676781,0,2.5
140,291.2839841,293.7839841,3.1766,94.0497752,0.38117266,2.5
140,293.7839841,296.2839841,5.5469,148.7201178,1.33176488,2.5
140,296.2839841,298.7839841,7.82502,215.824809,1.82856387,2.5
140,298.7839841,301.2839841,5.7189,78.27492406,3.88727597,2.5
140,301.2839841,303.7839841,2.32359,60.57168719,0.36521785,2.5
140,303.7839841,306.2839841,1.52224,36.32357684,0.0447959,2.5
140,306.2839841,308.7839841,0.28163,13.91348037,0,2.5
140,308.7839841,311.2839841,0.36694,48.36322055,0.82634506,2.5
140,311.2839841,313.7839841,0.005,18.29065203,0,2.5
140,313.7839841,316.2839841,0.12886,9.97548359,0,2.5
140,316.2839841,318.7839841,0.09744,9.87833863,1.17936735,2.5
140,318.7839841,320.5228198,0.09821,63.75063723,1.43609592,1.7388357
141,0,155.4124393,0,0,0,155.4124393
141,155.4124393,155.9609545,0.61488,47.47785964,1.06276085,0.5485152
141,155.9609545,158.4609545,1.06421,62.49543055,0,2.5
141,158.4609545,160.9609545,0.81113,41.08406669,0,2.5
141,160.9609545,163.4609545,3.505,54.73601725,1.72086368,2.5
141,163.4609545,165.9609545,5.40684,155.1223281,2.35985461,2.5
141,165.9609545,168.4609545,5.23691,134.1387308,0,2.5
141,168.4609545,170.9609545,4.64625,175.8433415,0.89897643,2.5
141,170.9609545,173.4609545,1.48916,37.14567236,1.62498669,2.5
141,173.4609545,175.9609545,1.08908,36.2230806,0,2.5
141,175.9609545,178.4609545,0.75471,30.53899202,0,2.5
141,178.4609545,180.9609545,0.33375,2.2817806,0.63190118,2.5
141,180.9609545,183.4609545,1.0583,339.3525433,0.75278226,2.5
141,183.4609545,185.9609545,1.29075,44.98469491,1.60974257,2.5
141,185.9609545,188.4609545,1.2442,39.58195319,0,2.5
141,188.4609545,190.9609545,0.44868,16.89323669,0.24816609,2.5
141,190.9609545,193.4609545,1.45649,78.41318548,0.34056149,2.5
141,193.4609545,195.9609545,1.38456,40.49662751,1.38196765,2.5
141,195.9609545,198.4609545,0.81698,33.31733611,0,2.5
141,198.4609545,200.9609545,1.31834,50.31730694,0,2.5
141,200.9609545,203.4609545,1.08227,52.80872291,0,2.5
141,203.4609545,205.9609545,0.58191,49.02568771,0.49035771,2.5
141,205.9609545,208.4609545,1.22439,39.50520732,2.68470093,2.5
141,208.4609545,210.9609545,0.97313,40.2585403,0.13897582,2.5
141,210.9609545,213.4609545,1.17666,40.5760651,0.90560049,2.5
141,213.4609545,215.9609545,2.58605,107.2317004,1.11800126,2.5
141,215.9609545,218.4609545,2.09874,20.22342684,0.30678738,2.5
141,218.4609545,220.9609545,2.60346,75.97314916,0.53527517,2.5
141,220.9609545,223.4609545,3.18658,55.77762141,0,2.5
141,223.4609545,225.9609545,3.06671,154.493201,1.30608771,2.5
141,225.9609545,228.4609545,3.5364,36.02363117,0.47381662,2.5
141,228.4609545,230.9609545,2.08028,65.68470143,1.9524713,2.5
141,230.9609545,233.4609545,1.38969,29.08338033,0,2.5
141,233.4609545,235.9609545,0.71977,26.51700065,1.31485145,2.5
141,235.9609545,238.4609545,0.39416,57.77061529,0.5495234,2.5
141,238.4609545,240.9609545,0.42358,16.25000426,0.99523323,2.5
141,240.9609545,243.4609545,1.0753,26.47641579,1.01549602,2.5
141,243.4609545,245.9609545,1.14353,41.94942777,1.48536723,2.5
141,245.9609545,248.4609545,1.9951,35.10383769,0,2.5
141,248.4609545,250.9609545,1.5775,45.3154645,0,2.5
141,250.9609545,253.4609545,2.21071,24.55287141,0.92736311,2.5
141,253.4609545,255.9609545,4.50284,81.32867058,1.19139949,2.5
141,255.9609545,258.4609545,3.84934,130.0324987,2.37554301,2.5
141,258.4609545,260.9609545,1.39566,85.67559515,1.30533938,2.5
141,260.9609545,263.4609545,2.85165,72.89647517,1.72791967,2.5
141,263.4609545,265.9609545,2.51501,103.8093763,1.8667789,2.5
141,265.9609545,268.4609545,3.00371,94.76965616,0.65769807,2.5
141,268.4609545,270.9609545,3.51518,42.00926318,0.85870142,2.5
141,270.9609545,273.4609545,4.63504,179.0206443,2.54783908,2.5
141,273.4609545,275.9609545,5.31383,159.4633078,0,2.5
141,275.9609545,278.4609545,5.39139,275.6690324,0,2.5
141,278.4609545,280.9609545,2.24762,66.98558927,1.92635982,2.5
141,280.9609545,283.4609545,0.005,3.1028306,0.91247512,2.5
141,283.4609545,285.9609545,0.005,92.54417738,0,2.5
141,285.9609545,288.4609545,0.36915,30.44667892,2.10828108,2.5
141,288.4609545,290.9609545,0.4685,69.39555391,0,2.5
141,290.9609545,293.4609545,0.24714,18.60666797,0,2.5
141,293.4609545,295.9609545,0.79736,49.47547576,0.89539484,2.5
141,295.9609545,298.4609545,0.63916,78.34290445,0.93008225,2.5
141,298.4609545,300.9609545,1.14037,44.98156573,0.69839307,2.5
141,300.9609545,303.4609545,3.00587,109.4491672,1.80654087,2.5
141,303.4609545,305.9609545,4.16849,153.199536,0.27343178,2.5
141,305.9609545,308.4609545,2.40276,114.8266583,0.28032145,2.5
141,308.4609545,310.9609545,4.04068,88.24755829,0,2.5
141,310.9609545,313.4609545,3.93942,161.9772182,1.93953683,2.5
141,313.4609545,315.9319056,3.6831,133.5348743,0.43399733,2.4709511
142,0,170.0438677,0,0,0,170.0438677
142,170.0438677,171.6831037,1.74353,45.49006315,1.21265855,1.639236
142,171.6831037,174.1831037,3.83807,113.8704684,1.02404033,2.5
142,174.1831037,176.6831037,2.13218,89.95777958,0.91939202,2.5
142,176.6831037,179.1831037,4.00077,53.40215065,1.89653162,2.5
142,179.1831037,181.6831037,2.4927,29.89331434,1.46578595,2.5
142,181.6831037,184.1831037,1.03845,38.0544729,0,2.5
142,184.1831037,186.6831037,1.54466,39.66941749,1.55883345,2.5
142,186.6831037,189.1831037,1.25503,46.46450701,0.05158963,2.5
142,189.1831037,191.6831037,1.42417,68.05197517,0,2.5
142,191.6831037,194.1831037,2.0645,88.32424757,0.21237303,2.5
142,194.1831037,196.6831037,2.8774,75.18577973,0,2.5
142,196.6831037,199.1831037,1.5311,65.90736495,0,2.5
142,199.1831037,201.6831037,1.16928,23.46827464,0.30471171,2.5
142,201.6831037,204.1831037,0.70845,48.92691912,0,2.5
142,204.1831037,206.6831037,0.56795,75.71792757,0.52512017,2.5
142,206.6831037,209.1831037,1.14041,70.29193913,0.68017404,2.5
142,209.1831037,211.6831037,0.62026,29.4041998,1.88624355,2.5
142,211.6831037,214.1831037,0.73348,18.16213067,0,2.5
142,214.1831037,216.6831037,0.98496,48.40892876,0,2.5
142,216.6831037,219.1831037,1.2427,42.56132543,0,2.5
142,219.1831037,221.6831037,2.06671,12.12842306,0,2.5
142,221.6831037,224.1831037,2.7507,33.42111622,2.14218441,2.5
142,224.1831037,226.6831037,1.62711,87.70231614,0.45197071,2.5
142,226.6831037,229.1831037,2.44545,86.18674026,1.50698593,2.5
142,229.1831037,231.6831037,1.41777,52.93847167,0,2.5
142,231.6831037,234.1831037,1.36432,54.33147001,0.12253059,2.5
142,234.1831037,236.6831037,0.79578,76.6509418,0.19245551,2.5
142,236.6831037,239.1831037,0.33417,25.25997724,0,2.5
142,239.1831037,241.6831037,0.36946,23.24391585,0.49142487,2.5
142,241.6831037,244.1831037,0.40843,140.3554054,0,2.5
142,244.1831037,246.6831037,0.51087,12.3326594,2.75092594,2.5
142,246.6831037,249.1831037,1.12717,32.59983533,0,2.5
142,249.1831037,251.6831037,1.3576,20.98721395,0,2.5
142,251.6831037,254.1831037,2.75878,91.64160248,0,2.5
142,254.1831037,256.6831037,2.76166,90.89774144,1.82324639,2.5
142,256.6831037,259.1831037,2.45578,117.6306831,0.01864092,2.5
142,259.1831037,261.6831037,3.9028,157.4668501,1.55756966,2.5
142,261.6831037,264.1831037,3.2176,151.2204049,0.99080811,2.5
142,264.1831037,266.6831037,3.35574,125.5146328,2.02020654,2.5
142,266.6831037,269.1831037,2.3034,88.49446072,1.13431812,2.5
142,269.1831037,271.6831037,1.96995,50.51509215,0.58709769,2.5
142,271.6831037,274.1831037,2.81466,82.00285502,0.56938681,2.5
142,274.1831037,276.6831037,3.13786,106.8361085,0,2.5
142,276.6831037,279.1831037,4.83359,133.218457,0.59450949,2.5
142,279.1831037,281.6831037,4.49157,0,2.48721578,2.5
142,281.6831037,284.1831037,3.49073,130.3107993,2.53165509,2.5
142,284.1831037,286.6831037,3.09777,151.1546769,1.41676264,2.5
142,286.6831037,289.1831037,1.90015,105.1605556,0,2.5
142,289.1831037,291.6831037,1.39377,102.7825243,1.26207668,2.5
142,291.6831037,294.1831037,0.21949,22.65539696,0,2.5
142,294.1831037,296.6831037,0.84403,22.62027963,0.75228081,2.5
142,296.6831037,299.1831037,1.11277,51.02573329,2.1983435,2.5
142,299.1831037,301.6831037,0.85879,32.96030985,0,2.5
142,301.6831037,304.1831037,0.79545,20.96595568,0,2.5
142,304.1831037,306.6831037,2.53301,53.82943197,0.4863426,2.5
142,306.6831037,309.1831037,3.37799,94.74629183,0.33846493,2.5
142,309.1831037,311.6831037,3.54624,206.1497443,0.55444185,2.5
142,311.6831037,314.1831037,3.89178,115.730836,1.10515298,2.5
142,314.1831037,316.6831037,4.98248,111.2549122,2.93519031,2.5
142,316.6831037,317.9957308,2.8836,57.07935716,1.71761895,1.3126271
143,0,194.0422909,0,0,0,194.0422909
143,194.0422909,196.3587605,1.43892,249.9980844,1.07176364,2.3164696
143,196.3587605,198.8587605,2.77041,102.5507899,0,2.5
143,198.8587605,201.3587605,3.00362,94.93406046,0,2.5
143,201.3587605,203.8587605,4.21815,83.98733801,1.94953772,2.5
143,203.8587605,206.3587605,6.31507,289.126987,4.88704782,2.5
143,206.3587605,208.8587605,5.51329,244.0147486,2.83756847,2.5
143,208.8587605,211.3587605,1.89092,334.6180658,1.8898301,2.5
143,211.3587605,213.8587605,1.14387,65.04417164,0.22453187,2.5
143,213.8587605,216.3587605,0.82781,44.51225588,0.70145952,2.5
143,216.3587605,218.8587605,0.58128,73.15694719,0,2.5
143,218.8587605,221.3587605,1.13915,197.2218307,1.80528301,2.5
143,221.3587605,223.8587605,1.0106,73.08842735,0,2.5
143,223.8587605,226.3587605,1.92495,64.78552845,0.66687035,2.5
143,226.3587605,228.8587605,1.24596,22.16015004,0,2.5
143,228.8587605,231.3587605,1.3348,49.1640364,0.36990511,2.5
143,231.3587605,233.8587605,2.3921,90.62693901,0.18382069,2.5
143,233.8587605,236.3587605,1.11507,49.95750241,0.03590717,2.5
143,236.3587605,238.8587605,1.37642,67.61754378,0,2.5
143,238.8587605,241.3587605,1.07879,52.86949725,0.06443919,2.5
143,241.3587605,243.8587605,0.24064,12.02124763,0,2.5
143,243.8587605,246.3587605,0.005,3.57354049,2.04097114,2.5
143,246.3587605,248.8587605,0.12019,12.2505445,0.56067824,2.5
143,248.8587605,251.3587605,0.09714,12.33271309,0.1534191,2.5
143,251.3587605,253.8587605,0.09488,3.32339491,0,2.5
143,253.8587605,256.3587605,0.12167,39.31382852,1.50041912,2.5
143,256.3587605,258.8587605,0.79676,22.02663506,1.11021403,2.5
143,258.8587605,261.3587605,2.3917,102.6230165,1.01771282,2.5
143,261.3587605,263.8587605,3.90394,125.8044527,0.43210541,2.5
143,263.8587605,266.3587605,2.08617,650.6863984,1.44489096,2.5
143,266.3587605,268.8587605,3.49377,66.23785783,1.91729141,2.5
143,268.8587605,271.3587605,5.99633,163.7455019,0,2.5
143,271.3587605,273.8587605,3.1371,0,1.94814773,2.5
143,273.8587605,276.3587605,1.94147,134.5582323,1.04475905,2.5
143,276.3587605,278.8587605,0.98475,54.86220405,1.71680961,2.5
143,278.8587605,281.3587605,1.12663,72.05693302,0.72392168,2.5
143,281.3587605,283.8587605,2.08173,31.88837426,0,2.5
143,283.8587605,286.3587605,6.22522,104.6617256,1.49026256,2.5
143,286.3587605,288.8587605,5.13819,122.9816106,0.95596174,2.5
143,288.8587605,291.3587605,4.73698,124.4822977,1.58949102,2.5
143,291.3587605,293.8587605,3.96544,92.30814114,0.72468378,2.5
143,293.8587605,296.3587605,3.79042,151.2448475,1.40618014,2.5
143,296.3587605,298.8587605,2.35555,37.11244854,0.45824517,2.5
143,298.8587605,301.3587605,1.70561,114.0578854,0,2.5
143,301.3587605,303.8587605,0.9152,54.78531029,0,2.5
143,303.8587605,306.3587605,1.8729,93.88249488,1.67170769,2.5
143,306.3587605,308.8587605,2.39264,65.87176897,0.40243702,2.5
143,308.8587605,311.3587605,4.10939,76.80450801,0.58868039,2.5
143,311.3587605,313.8587605,6.16697,107.2358336,2.86456022,2.5
143,313.8587605,316.3587605,5.48675,82.0682426,0,2.5
143,316.3587605,318.8587605,6.45223,181.7573717,4.03487343,2.5
143,318.8587605,321.3587605,4.53557,41.9094241,0,2.5
143,321.3587605,321.9077226,3.88455,133.8996517,0.99435076,0.5489621
144,0,187.8685749,0,0,0,187.8685749
144,187.8685749,189.2901753,1.543,40.62621993,1.39702273,1.4216004
144,189.2901753,191.7901753,0.88029,95.68889133,0.38829894,2.5
144,191.7901753,194.2901753,1.08485,33.51566008,0,2.5
144,194.2901753,196.7901753,1.25043,41.99069463,0.1500852,2.5
144,196.7901753,199.2901753,0.42467,23.65266592,0,2.5
144,199.2901753,201.7901753,0.79176,29.40193515,0.36526994,2.5
144,201.7901753,204.2901753,1.48099,31.430726,0.226968,2.5
144,204.2901753,206.7901753,2.84104,59.74614692,0.91408799,2.5
144,206.7901753,209.2901753,3.20399,74.3347856,1.26120345,2.5
144,209.2901753,211.7901753,2.06466,50.49868046,0.50516052,2.5
144,211.7901753,214.2901753,3.82384,86.16699025,0,2.5
144,214.2901753,216.7901753,1.40203,57.1860268,0.00166813,2.5
144,216.7901753,219.2901753,1.39261,50.68225987,0.17955638,2.5
144,219.2901753,221.7901753,1.66847,47.69192125,0,2.5
144,221.7901753,224.2901753,1.63246,72.19770344,0.61200695,2.5
144,224.2901753,226.7901753,1.92497,15.81858757,0.48860226,2.5
144,226.7901753,229.2901753,1.31999,45.25947038,0.30384363,2.5
144,229.2901753,231.7901753,2.25047,85.32321244,1.38474329,2.5
144,231.7901753,234.2901753,1.85527,46.47536795,0.9314592,2.5
144,234.2901753,236.7901753,3.45144,188.3531119,2.35485537,2.5
144,236.7901753,239.2901753,1.10776,3.93957404,0.56022092,2.5
144,239.2901753,241.7901753,1.91732,192.7511112,1.1221446,2.5
144,241.7901753,244.2901753,0.78164,45.22396704,2.21211041,2.5
144,244.2901753,246.7901753,0.37255,19.77570169,1.32728947,2.5
144,246.7901753,249.2901753,0.005,10.73695888,1.80098167,2.5
144,249.2901753,251.7901753,0.005,21.6819879,0.33094477,2.5
144,251.7901753,254.2901753,0.22637,99.4474,0,2.5
144,254.2901753,256.7901753,0.005,3.87201943,0,2.5
144,256.7901753,259.2901753,0.25329,26.33888123,0,2.5
144,259.2901753,261.7901753,0.09166,54.80678342,0,2.5
144,261.7901753,264.2901753,0.60274,46.82931874,0,2.5
144,264.2901753,266.7901753,1.49896,89.91782072,0.31352388,2.5
144,266.7901753,269.2901753,1.74231,53.58863025,1.31034524,2.5
144,269.2901753,271.7901753,4.25546,125.5966631,0.84251233,2.5
144,271.7901753,274.2901753,4.04527,127.4371442,0,2.5
144,274.2901753,276.7901753,3.01281,39.73795544,1.26260999,2.5
144,276.7901753,279.2901753,3.9086,212.8977339,0.69713322,2.5
144,279.2901753,281.7901753,1.04964,25.7365793,0.02267264,2.5
144,281.7901753,284.2901753,0.91353,36.79013194,0.6345934,2.5
144,284.2901753,286.7901753,0.88781,16.7662066,1.50695416,2.5
144,286.7901753,289.2901753,2.98469,79.14363267,0.18693319,2.5
144,289.2901753,291.7901753,4.36837,80.07638435,1.43661207,2.5
144,291.7901753,294.2901753,4.37075,203.4324876,0.14424632,2.5
144,294.2901753,296.7901753,4.54267,119.1138998,1.21386199,2.5
144,296.7901753,299.2901753,3.88389,183.1177406,0,2.5
144,299.2901753,301.7901753,1.72526,40.22555427,0.3592938,2.5
144,301.7901753,304.2901753,1.43888,84.58614441,1.14282942,2.5
144,304.2901753,305.618125,2.06042,91.15011319,1.04283395,1.3279497
145,0,178.4574582,0,0,0,178.4574582
145,178.4574582,179.4790684,2.00343,38.54689439,1.10708839,1.0216102
145,179.4790684,181.9790684,2.13095,88.59744272,1.09950125,2.5
145,181.9790684,184.4790684,1.92494,30.92428918,1.12531107,2.5
145,184.4790684,186.9790684,1.42838,156.7487823,0,2.5
145,186.9790684,189.4790684,0.79173,39.65264922,1.21353735,2.5
145,189.4790684,191.9790684,1.99779,123.8846699,0,2.5
145,191.9790684,194.4790684,0.34337,25.09163468,0,2.5
145,194.4790684,196.9790684,1.90272,46.64396739,0,2.5
145,196.9790684,199.4790684,3.95086,111.027672,2.96246916,2.5
145,199.4790684,201.9790684,3.46248,72.38185487,0.85441436,2.5
145,201.9790684,204.4790684,2.13224,86.91401757,0,2.5
145,204.4790684,206.9790684,2.52109,185.7964016,1.13121771,2.5
145,206.9790684,209.4790684,3.79843,38.20717045,1.56873102,2.5
145,209.4790684,211.9790684,6.38202,263.9977481,0,2.5
145,211.9790684,214.4790684,4.01224,60.49707861,0.27334563,2.5
145,214.4790684,216.9790684,4.60587,164.9919776,1.55260598,2.5
145,216.9790684,219.4790684,4.39306,219.55041,2.19296243,2.5
145,219.4790684,221.9790684,2.26477,65.82422882,1.53562271,2.5
145,221.9790684,224.4790684,0.7916,27.69903245,0,2.5
145,224.4790684,226.9790684,0.7886,37.54496409,0,2.5
145,226.9790684,229.4790684,1.12899,72.85656483,0,2.5
145,229.4790684,231.9790684,2.16305,16.93679198,0,2.5
145,231.9790684,234.4790684,0.83513,29.24012725,0,2.5
145,234.4790684,236.9790684,1.14413,82.90520678,0,2.5
145,236.9790684,239.4790684,0.79581,35.3329233,0,2.5
145,239.4790684,241.9790684,0.83147,45.29882593,0.8463482,2.5
145,241.9790684,244.4790684,0.33022,37.64508886,0,2.5
145,244.4790684,246.9790684,0.39735,36.92242939,0.20200723,2.5
145,246.9790684,249.4790684,0.005,8.59509106,0.13793852,2.5
145,249.4790684,251.9790684,0.005,16.71229467,0,2.5
145,251.9790684,254.4790684,0.005,17.68443219,0.58486968,2.5
145,254.4790684,256.9790684,0.005,8.48192492,0.10047748,2.5
145,256.9790684,259.4790684,0.43657,46.41117724,0.91850418,2.5
145,259.4790684,261.9790684,0.293,21.84737809,0.06179779,2.5
145,261.9790684,264.4790684,0.2049,14.44442434,0.67506843,2.5
145,264.4790684,266.9790684,0.5682,33.67745365,0,2.5
145,266.9790684,269.4790684,1.36894,57.17293426,0,2.5
145,269.4790684,271.9790684,3.48039,108.6923776,1.24089109,2.5
145,271.9790684,274.4790684,2.64972,73.3294689,0,2.5
145,274.4790684,276.9790684,2.29544,137.2352944,0,2.5
145,276.9790684,279.4790684,2.85804,48.2229586,2.45696623,2.5
145,279.4790684,281.9790684,5.93499,126.9898499,2.84699109,2.5
145,281.9790684,284.4790684,4.91658,197.5013323,1.21899007,2.5
145,284.4790684,286.9790684,5.21448,201.7632595,1.17648536,2.5
145,286.9790684,289.4790684,3.42219,65.6570084,0,2.5
145,289.4790684,291.4323145,3.46767,112.9939927,1.94671254,1.9532461
146,0,159.7281105,0,0,0,159.7281105
146,159.7281105,161.5784078,1.54402,0,0,1.8502973
146,161.5784078,164.0784078,1.34862,51.95306679,0,2.5
146,164.0784078,166.5784078,2.39768,142.387977,1.29056932,2.5
146,166.5784078,169.0784078,3.90242,79.51710382,1.36072598,2.5
146,169.0784078,171.5784078,2.14789,105.1602588,0,2.5
146,171.5784078,174.0784078,1.49297,41.47999548,0.6284672,2.5
146,174.0784078,176.5784078,0.53303,14.7245242,0.35942187,2.5
146,176.5784078,179.0784078,2.41715,70.92866184,0.32289743,2.5
146,179.0784078,181.5784078,2.23202,105.5022684,2.18061652,2.5
146,181.5784078,184.0784078,0.85845,203.2645153,0.56251475,2.5
146,184.0784078,186.5784078,1.48965,21.26787231,0.49242359,2.5
146,186.5784078,189.0784078,1.74669,35.41599339,0.56300327,2.5
146,189.0784078,191.5784078,2.35164,87.99174444,0,2.5
146,191.5784078,194.0784078,1.65039,52.0270339,0.12904694,2.5
146,194.0784078,196.5784078,1.5311,113.1347406,0,2.5
146,196.5784078,199.0784078,1.49071,36.18677214,0.66980847,2.5
146,199.0784078,201.5784078,3.14097,125.2591231,1.92464723,2.5
146,201.5784078,204.0784078,2.32896,56.48009564,0.08119827,2.5
146,204.0784078,206.5784078,3.71064,115.3539969,0,2.5
146,206.5784078,209.0784078,2.4154,103.0536059,0,2.5
146,209.0784078,211.5784078,1.74376,27.57330728,1.28729076,2.5
146,211.5784078,214.0784078,0.9062,13.49655284,1.38778508,2.5
146,214.0784078,216.5784078,0.69147,20.45978656,0.24408881,2.5
146,216.5784078,219.0784078,0.8998,46.16723686,0,2.5
146,219.0784078,221.5784078,1.99404,86.7456413,0,2.5
146,221.5784078,224.0784078,0.44198,15.44265329,0,2.5
146,224.0784078,226.5784078,0.4512,29.07195408,0,2.5
146,226.5784078,229.0784078,0.36745,34.39590766,0.34479641,2.5
146,229.0784078,231.5784078,0.40273,68.65522732,0,2.5
146,231.5784078,234.0784078,0.84424,45.23334708,0,2.5
146,234.0784078,236.5784078,0.23893,5.03165156,1.31252697,2.5
146,236.5784078,239.0784078,0.005,9.73858447,0.4000274,2.5
146,239.0784078,241.5784078,0.19589,35.90786291,0.31278854,2.5
146,241.5784078,244.0784078,0.005,28.57524474,0,2.5
146,244.0784078,246.5784078,0.56818,26.86022703,0.7857728,2.5
146,246.5784078,249.0784078,1.11289,55.58632072,0.09197365,2.5
146,249.0784078,251.5784078,0.45925,0,0,2.5
146,251.5784078,254.0784078,0.32388,51.23214354,0,2.5
146,254.0784078,256.5784078,0.13633,16.30086248,0,2.5
146,256.5784078,259.0784078,0.72045,51.6925765,0.46342216,2.5
146,259.0784078,261.5784078,1.88271,152.4387652,0,2.5
146,261.5784078,264.0784078,3.14106,111.2544819,1.07420729,2.5
146,264.0784078,266.5784078,4.22958,46.93160298,3.8137869,2.5
146,266.5784078,269.0784078,5.60317,123.0229127,3.00304948,2.5
146,269.0784078,271.5784078,5.32214,149.9397207,0.26476086,2.5
146,271.5784078,274.0784078,6.32763,198.7758054,3.31744664,2.5
146,274.0784078,276.5784078,5.70098,19.93546908,1.8131555,2.5
146,276.5784078,279.0784078,5.11287,110.208119,0.66247309,2.5
146,279.0784078,281.5784078,4.46048,52.8660827,1.40264165,2.5
146,281.5784078,284.0784078,4.34581,76.60547688,2.96892082,2.5
146,284.0784078,286.5784078,5.20022,14.4534366,3.24546432,2.5
146,286.5784078,289.0784078,3.63121,56.67091241,1.69503599,2.5
146,289.0784078,291.5784078,1.54456,62.08441679,0.39772194,2.5
146,291.5784078,293.0446135,0.97987,26.67891436,0.827857,1.4662057
147,0,140.8661918,0,0,0,140.8661918
147,140.8661918,141.1133874,3.35454,57.35898659,2.29914612,0.2471956
147,141.1133874,143.6133874,5.45737,241.2515542,2.84631166,2.5
147,143.6133874,146.1133874,5.03275,183.8767846,0.02858997,2.5
147,146.1133874,148.6133874,1.52481,36.71475509,0,2.5
147,148.6133874,151.1133874,4.0524,96.78650119,0.92026361,2.5
147,151.1133874,153.6133874,3.39641,133.4560561,1.52621655,2.5
147,153.6133874,156.1133874,3.66244,214.274047,0.47556147,2.5
147,156.1133874,158.6133874,2.43281,71.18145928,0.35970639,2.5
147,158.6133874,161.1133874,4.06067,46.40766585,1.4053842,2.5
147,161.1133874,163.6133874,2.83192,165.8100659,1.44472357,2.5
147,163.6133874,166.1133874,2.50935,102.4854277,0.32110544,2.5
147,166.1133874,168.6133874,2.82283,74.96154546,0.55504335,2.5
147,168.6133874,171.1133874,3.39984,13.15509584,1.41883679,2.5
147,171.1133874,173.6133874,1.7293,100.5879734,0,2.5
147,173.6133874,176.1133874,1.39348,38.70809127,0,2.5
